id,run_id,timeStep,corridorRecommended
16,0,51,31
16,0,76,51
16,0,101,11
16,0,126,31
16,0,151,51
16,0,176,11
16,0,201,31
16,0,226,51
16,0,251,11
16,0,276,31
16,0,301,51
16,0,326,11
16,0,351,31
16,0,376,51
16,0,401,11
16,0,426,31
16,0,451,51
16,0,476,11
16,0,501,31
16,0,526,51
16,0,551,11
16,0,576,31
16,0,601,51
16,0,626,11
16,0,651,31
16,0,676,51
16,0,701,11
16,0,726,31
16,0,751,51
16,0,776,11
16,0,801,31
16,0,826,51
16,0,851,11
16,0,876,31
16,0,901,51
16,0,926,11
16,0,951,31
16,0,976,51
16,0,1001,11
16,0,1026,31
16,0,1051,51
16,0,1076,11
16,0,1101,31
16,0,1126,51
16,0,1151,11
16,0,1176,31
16,0,1201,51
16,0,1226,11
16,0,1251,31
16,0,1276,51
16,0,1301,11
17,0,26,11
17,0,51,31
17,0,76,51
17,0,101,11
17,0,126,31
17,0,151,51
17,0,176,11
17,0,201,31
17,0,226,51
17,0,251,11
17,0,276,31
17,0,301,51
17,0,326,11
17,0,351,31
17,0,376,51
17,0,401,11
17,0,426,31
17,0,451,51
17,0,476,11
17,0,501,31
17,0,526,51
17,0,551,11
17,0,576,31
17,0,601,51
17,0,626,11
17,0,651,31
17,0,676,51
17,0,701,11
17,0,726,31
17,0,751,51
17,0,776,11
17,0,801,31
17,0,826,51
17,0,851,11
17,0,876,31
17,0,901,51
17,0,926,11
17,0,951,31
17,0,976,51
17,0,1001,11
17,0,1026,31
17,0,1051,51
17,0,1076,11
17,0,1101,31
17,0,1126,51
17,0,1151,11
17,0,1176,31
17,0,1201,51
17,0,1226,11
17,0,1251,31
17,0,1276,51
17,0,1301,11
18,0,26,11
18,0,51,31
18,0,76,51
18,0,101,11
18,0,126,31
18,0,151,51
18,0,176,11
18,0,201,31
18,0,226,51
18,0,251,11
18,0,276,31
18,0,301,51
18,0,326,11
18,0,351,31
18,0,376,51
18,0,401,11
18,0,426,31
18,0,451,51
18,0,476,11
18,0,501,31
18,0,526,51
18,0,551,11
18,0,576,31
18,0,601,51
18,0,626,11
18,0,651,31
18,0,676,51
18,0,701,11
18,0,726,31
18,0,751,51
18,0,776,11
18,0,801,31
18,0,826,51
18,0,851,11
18,0,876,31
18,0,901,51
18,0,926,11
18,0,951,31
18,0,976,51
18,0,1001,11
18,0,1026,31
18,0,1051,51
18,0,1076,11
18,0,1101,31
18,0,1126,51
18,0,1151,11
18,0,1176,31
18,0,1201,51
18,0,1226,11
18,0,1251,31
18,0,1276,51
18,0,1301,11
19,0,26,11
19,0,51,31
19,0,76,51
19,0,101,11
19,0,126,31
19,0,151,51
19,0,176,11
19,0,201,31
19,0,226,51
19,0,251,11
19,0,276,31
19,0,301,51
19,0,326,11
19,0,351,31
19,0,376,51
19,0,401,11
19,0,426,31
19,0,451,51
19,0,476,11
19,0,501,31
19,0,526,51
19,0,551,11
19,0,576,31
19,0,601,51
19,0,626,11
19,0,651,31
19,0,676,51
19,0,701,11
19,0,726,31
19,0,751,51
19,0,776,11
19,0,801,31
19,0,826,51
19,0,851,11
19,0,876,31
19,0,901,51
19,0,926,11
19,0,951,31
19,0,976,51
19,0,1001,11
19,0,1026,31
19,0,1051,51
19,0,1076,11
19,0,1101,31
19,0,1126,51
19,0,1151,11
19,0,1176,31
19,0,1201,51
19,0,1226,11
19,0,1251,31
19,0,1276,51
19,0,1301,11
20,0,26,11
20,0,51,31
20,0,76,51
20,0,101,11
20,0,126,31
20,0,151,51
20,0,176,11
20,0,201,31
20,0,226,51
20,0,251,11
20,0,276,31
20,0,301,51
20,0,326,11
20,0,351,31
20,0,376,51
20,0,401,11
20,0,426,31
20,0,451,51
20,0,476,11
20,0,501,31
20,0,526,51
20,0,551,11
20,0,576,31
20,0,601,51
20,0,626,11
20,0,651,31
20,0,676,51
20,0,701,11
20,0,726,31
20,0,751,51
20,0,776,11
20,0,801,31
20,0,826,51
20,0,851,11
20,0,876,31
20,0,901,51
20,0,926,11
20,0,951,31
20,0,976,51
20,0,1001,11
20,0,1026,31
20,0,1051,51
20,0,1076,11
20,0,1101,31
20,0,1126,51
20,0,1151,11
20,0,1176,31
20,0,1201,51
20,0,1226,11
20,0,1251,31
20,0,1276,51
20,0,1301,11
21,0,26,11
21,0,51,31
21,0,76,51
21,0,101,11
21,0,126,31
21,0,151,51
21,0,176,11
21,0,201,31
21,0,226,51
21,0,251,11
21,0,276,31
21,0,301,51
21,0,326,11
21,0,351,31
21,0,376,51
21,0,401,11
21,0,426,31
21,0,451,51
21,0,476,11
21,0,501,31
21,0,526,51
21,0,551,11
21,0,576,31
21,0,601,51
21,0,626,11
21,0,651,31
21,0,676,51
21,0,701,11
21,0,726,31
21,0,751,51
21,0,776,11
21,0,801,31
21,0,826,51
21,0,851,11
21,0,876,31
21,0,901,51
21,0,926,11
21,0,951,31
21,0,976,51
21,0,1001,11
21,0,1026,31
21,0,1051,51
21,0,1076,11
21,0,1101,31
21,0,1126,51
21,0,1151,11
21,0,1176,31
21,0,1201,51
21,0,1226,11
21,0,1251,31
21,0,1276,51
21,0,1301,11
22,0,26,11
22,0,51,31
22,0,76,51
22,0,101,11
22,0,126,31
22,0,151,51
22,0,176,11
22,0,201,31
22,0,226,51
22,0,251,11
22,0,276,31
22,0,301,51
22,0,326,11
22,0,351,31
22,0,376,51
22,0,401,11
22,0,426,31
22,0,451,51
22,0,476,11
22,0,501,31
22,0,526,51
22,0,551,11
22,0,576,31
22,0,601,51
22,0,626,11
22,0,651,31
22,0,676,51
22,0,701,11
22,0,726,31
22,0,751,51
22,0,776,11
22,0,801,31
22,0,826,51
22,0,851,11
22,0,876,31
22,0,901,51
22,0,926,11
22,0,951,31
22,0,976,51
22,0,1001,11
22,0,1026,31
22,0,1051,51
22,0,1076,11
22,0,1101,31
22,0,1126,51
22,0,1151,11
22,0,1176,31
22,0,1201,51
22,0,1226,11
22,0,1251,31
22,0,1276,51
22,0,1301,11
23,0,26,11
23,0,51,31
23,0,76,51
23,0,101,11
23,0,126,31
23,0,151,51
23,0,176,11
23,0,201,31
23,0,226,51
23,0,251,11
23,0,276,31
23,0,301,51
23,0,326,11
23,0,351,31
23,0,376,51
23,0,401,11
23,0,426,31
23,0,451,51
23,0,476,11
23,0,501,31
23,0,526,51
23,0,551,11
23,0,576,31
23,0,601,51
23,0,626,11
23,0,651,31
23,0,676,51
23,0,701,11
23,0,726,31
23,0,751,51
23,0,776,11
23,0,801,31
23,0,826,51
23,0,851,11
23,0,876,31
23,0,901,51
23,0,926,11
23,0,951,31
23,0,976,51
23,0,1001,11
23,0,1026,31
23,0,1051,51
23,0,1076,11
23,0,1101,31
23,0,1126,51
23,0,1151,11
23,0,1176,31
23,0,1201,51
23,0,1226,11
23,0,1251,31
23,0,1276,51
23,0,1301,11
24,0,26,11
24,0,51,31
24,0,76,51
24,0,101,11
24,0,126,31
24,0,151,51
24,0,176,11
24,0,201,31
24,0,226,51
24,0,251,11
24,0,276,31
24,0,301,51
24,0,326,11
24,0,351,31
24,0,376,51
24,0,401,11
24,0,426,31
24,0,451,51
24,0,476,11
24,0,501,31
24,0,526,51
24,0,551,11
24,0,576,31
24,0,601,51
24,0,626,11
24,0,651,31
24,0,676,51
24,0,701,11
24,0,726,31
24,0,751,51
24,0,776,11
24,0,801,31
24,0,826,51
24,0,851,11
24,0,876,31
24,0,901,51
24,0,926,11
24,0,951,31
24,0,976,51
24,0,1001,11
24,0,1026,31
24,0,1051,51
24,0,1076,11
24,0,1101,31
24,0,1126,51
24,0,1151,11
24,0,1176,31
24,0,1201,51
24,0,1226,11
24,0,1251,31
24,0,1276,51
24,0,1301,11
25,0,26,11
25,0,51,31
25,0,76,51
25,0,101,11
25,0,126,31
25,0,151,51
25,0,176,11
25,0,201,31
25,0,226,51
25,0,251,11
25,0,276,31
25,0,301,51
25,0,326,11
25,0,351,31
25,0,376,51
25,0,401,11
25,0,426,31
25,0,451,51
25,0,476,11
25,0,501,31
25,0,526,51
25,0,551,11
25,0,576,31
25,0,601,51
25,0,626,11
25,0,651,31
25,0,676,51
25,0,701,11
25,0,726,31
25,0,751,51
25,0,776,11
25,0,801,31
25,0,826,51
25,0,851,11
25,0,876,31
25,0,901,51
25,0,926,11
25,0,951,31
25,0,976,51
25,0,1001,11
25,0,1026,31
25,0,1051,51
25,0,1076,11
25,0,1101,31
25,0,1126,51
25,0,1151,11
25,0,1176,31
25,0,1201,51
25,0,1226,11
25,0,1251,31
25,0,1276,51
25,0,1301,11
26,0,26,11
26,0,51,31
26,0,76,51
26,0,101,11
26,0,126,31
26,0,151,51
26,0,176,11
26,0,201,31
26,0,226,51
26,0,251,11
26,0,276,31
26,0,301,51
26,0,326,11
26,0,351,31
26,0,376,51
26,0,401,11
26,0,426,31
26,0,451,51
26,0,476,11
26,0,501,31
26,0,526,51
26,0,551,11
26,0,576,31
26,0,601,51
26,0,626,11
26,0,651,31
26,0,676,51
26,0,701,11
26,0,726,31
26,0,751,51
26,0,776,11
26,0,801,31
26,0,826,51
26,0,851,11
26,0,876,31
26,0,901,51
26,0,926,11
26,0,951,31
26,0,976,51
26,0,1001,11
26,0,1026,31
26,0,1051,51
26,0,1076,11
26,0,1101,31
26,0,1126,51
26,0,1151,11
26,0,1176,31
26,0,1201,51
26,0,1226,11
26,0,1251,31
26,0,1276,51
26,0,1301,11
27,0,26,11
27,0,51,31
27,0,76,51
27,0,101,11
27,0,126,31
27,0,151,51
27,0,176,11
27,0,201,31
27,0,226,51
27,0,251,11
27,0,276,31
27,0,301,51
27,0,326,11
27,0,351,31
27,0,376,51
27,0,401,11
27,0,426,31
27,0,451,51
27,0,476,11
27,0,501,31
27,0,526,51
27,0,551,11
27,0,576,31
27,0,601,51
27,0,626,11
27,0,651,31
27,0,676,51
27,0,701,11
27,0,726,31
27,0,751,51
27,0,776,11
27,0,801,31
27,0,826,51
27,0,851,11
27,0,876,31
27,0,901,51
27,0,926,11
27,0,951,31
27,0,976,51
27,0,1001,11
27,0,1026,31
27,0,1051,51
27,0,1076,11
27,0,1101,31
27,0,1126,51
27,0,1151,11
27,0,1176,31
27,0,1201,51
27,0,1226,11
27,0,1251,31
27,0,1276,51
27,0,1301,11
28,0,26,11
28,0,51,31
28,0,76,51
28,0,101,11
28,0,126,31
28,0,151,51
28,0,176,11
28,0,201,31
28,0,226,51
28,0,251,11
28,0,276,31
28,0,301,51
28,0,326,11
28,0,351,31
28,0,376,51
28,0,401,11
28,0,426,31
28,0,451,51
28,0,476,11
28,0,501,31
28,0,526,51
28,0,551,11
28,0,576,31
28,0,601,51
28,0,626,11
28,0,651,31
28,0,676,51
28,0,701,11
28,0,726,31
28,0,751,51
28,0,776,11
28,0,801,31
28,0,826,51
28,0,851,11
28,0,876,31
28,0,901,51
28,0,926,11
28,0,951,31
28,0,976,51
28,0,1001,11
28,0,1026,31
28,0,1051,51
28,0,1076,11
28,0,1101,31
28,0,1126,51
28,0,1151,11
28,0,1176,31
28,0,1201,51
28,0,1226,11
28,0,1251,31
28,0,1276,51
28,0,1301,11
29,0,26,11
29,0,51,31
29,0,76,51
29,0,101,11
29,0,126,31
29,0,151,51
29,0,176,11
29,0,201,31
29,0,226,51
29,0,251,11
29,0,276,31
29,0,301,51
29,0,326,11
29,0,351,31
29,0,376,51
29,0,401,11
29,0,426,31
29,0,451,51
29,0,476,11
29,0,501,31
29,0,526,51
29,0,551,11
29,0,576,31
29,0,601,51
29,0,626,11
29,0,651,31
29,0,676,51
29,0,701,11
29,0,726,31
29,0,751,51
29,0,776,11
29,0,801,31
29,0,826,51
29,0,851,11
29,0,876,31
29,0,901,51
29,0,926,11
29,0,951,31
29,0,976,51
29,0,1001,11
29,0,1026,31
29,0,1051,51
29,0,1076,11
29,0,1101,31
29,0,1126,51
29,0,1151,11
29,0,1176,31
29,0,1201,51
29,0,1226,11
29,0,1251,31
29,0,1276,51
29,0,1301,11
30,0,26,11
30,0,51,31
30,0,76,51
30,0,101,11
30,0,126,31
30,0,151,51
30,0,176,11
30,0,201,31
30,0,226,51
30,0,251,11
30,0,276,31
30,0,301,51
30,0,326,11
30,0,351,31
30,0,376,51
30,0,401,11
30,0,426,31
30,0,451,51
30,0,476,11
30,0,501,31
30,0,526,51
30,0,551,11
30,0,576,31
30,0,601,51
30,0,626,11
30,0,651,31
30,0,676,51
30,0,701,11
30,0,726,31
30,0,751,51
30,0,776,11
30,0,801,31
30,0,826,51
30,0,851,11
30,0,876,31
30,0,901,51
30,0,926,11
30,0,951,31
30,0,976,51
30,0,1001,11
30,0,1026,31
30,0,1051,51
30,0,1076,11
30,0,1101,31
30,0,1126,51
30,0,1151,11
30,0,1176,31
30,0,1201,51
30,0,1226,11
30,0,1251,31
30,0,1276,51
30,0,1301,11
31,0,26,11
31,0,51,31
31,0,76,51
31,0,101,11
31,0,126,31
31,0,151,51
31,0,176,11
31,0,201,31
31,0,226,51
31,0,251,11
31,0,276,31
31,0,301,51
31,0,326,11
31,0,351,31
31,0,376,51
31,0,401,11
31,0,426,31
31,0,451,51
31,0,476,11
31,0,501,31
31,0,526,51
31,0,551,11
31,0,576,31
31,0,601,51
31,0,626,11
31,0,651,31
31,0,676,51
31,0,701,11
31,0,726,31
31,0,751,51
31,0,776,11
31,0,801,31
31,0,826,51
31,0,851,11
31,0,876,31
31,0,901,51
31,0,926,11
31,0,951,31
31,0,976,51
31,0,1001,11
31,0,1026,31
31,0,1051,51
31,0,1076,11
31,0,1101,31
31,0,1126,51
31,0,1151,11
31,0,1176,31
31,0,1201,51
31,0,1226,11
31,0,1251,31
31,0,1276,51
31,0,1301,11
32,0,26,11
32,0,51,31
32,0,76,51
32,0,101,11
32,0,126,31
32,0,151,51
32,0,176,11
32,0,201,31
32,0,226,51
32,0,251,11
32,0,276,31
32,0,301,51
32,0,326,11
32,0,351,31
32,0,376,51
32,0,401,11
32,0,426,31
32,0,451,51
32,0,476,11
32,0,501,31
32,0,526,51
32,0,551,11
32,0,576,31
32,0,601,51
32,0,626,11
32,0,651,31
