,vp
1051,0.15800308097522683
1052,0.15800308097522683
1053,0.15800308097522683
1054,0.15800308097522683
1055,0.0705638955528563
1056,0.0705638955528563
1057,0.0705638955528563
1058,0.17415538274862524
1059,0.2615945681709958
1060,0.2615945681709958
1061,0.2615945681709958
1062,0.2615945681709958
1063,0.17415538274862524
1064,0.17415538274862524
1065,0.17415538274862524
1066,0.031281956130566405
1067,0.031281956130566405
1068,0.031281956130566405
1069,0.014909441419281185
1070,0.031281956130566405
1071,0.031281956130566405
1072,0.014909441419281185
1073,0.031281956130566405
1074,0.031281956130566405
1075,0.020357616033454217
1076,0.020357616033454217
1077,0.020357616033454217
1078,0.020357616033454217
1079,0.020357616033454217
1080,0.020357616033454217
1081,0.020357616033454217
1082,0.020357616033454217
1083,0.020357616033454217
1084,0.050609220456676624
1085,0.050609220456676624
1086,0.050609220456676624
1087,0.050609220456676624
1088,0.050609220456676624
1089,0.050609220456676624
1090,0.050609220456676624
1091,0.050609220456676624
1092,0.050609220456676624
1093,0.014284642220152423
1094,0.014284642220152423
1095,0.014284642220152423
1096,0.014284642220152423
1097,0.014284642220152423
1098,0.014284642220152423
1099,0.014284642220152423
1100,0.014284642220152423
1101,0.014284642220152423
1102,0.022083663916977952
1103,0.022083663916977952
1104,0.022083663916977952
1105,0.022083663916977952
1106,0.022083663916977952
1107,0.022083663916977952
1108,0.013145836832329954
1109,0.013145836832329954
1110,0.022083663916977952
1111,0.0018308466704669572
1112,0.0018308466704669572
1113,0.0018308466704669572
1114,0.0018308466704669572
1115,0.0018308466704669572
1116,0.0018308466704669572
1117,0.0018308466704669572
1118,0.0018308466704669572
1119,0.0018308466704669572
1120,0.0076292450768556015
1121,0.0076292450768556015
1122,0.0076292450768556015
1123,0.0076292450768556015
1124,0.0076292450768556015
1125,0.0076292450768556015
1126,0.0076292450768556015
1127,0.0076292450768556015
1128,0.0076292450768556015
1129,0.002744706495297302
1130,0.002744706495297302
1131,0.002744706495297302
1132,0.002744706495297302
1133,0.002744706495297302
1134,0.002744706495297302
1135,0.002744706495297302
1136,0.002744706495297302
1137,0.002744706495297302
1138,0.002744706495297302
1139,0.005303562102457466
1140,0.005303562102457466
1141,0.005303562102457466
1142,0.005303562102457466
1143,0.005303562102457466
1144,0.005303562102457466
1145,0.005303562102457466
1146,0.005303562102457466
1147,0.005303562102457466
1148,0.005303562102457466
1149,0.0003732182193750539
1150,0.0003732182193750539
1151,0.0003732182193750539
1152,0.0003732182193750539
1153,0.0003732182193750539
1154,0.0003732182193750539
1155,0.0003732182193750539
1156,0.0003732182193750539
1157,0.0003732182193750539
1158,0.0003732182193750539
1159,0.0011371354570227348
1160,0.0011371354570227348
1161,0.0011371354570227348
1162,0.0011371354570227348
1163,0.0011371354570227348
1164,0.0011371354570227348
1165,0.0011371354570227348
1166,0.0011371354570227348
1167,0.0011371354570227348
1168,0.0011371354570227348
1169,0.0003343894004119495
1170,0.0003343894004119495
1171,0.0003343894004119495
1172,0.0003343894004119495
1173,0.0003343894004119495
1174,0.0003343894004119495
1175,0.0003343894004119495
1176,0.0003343894004119495
1177,0.0003343894004119495
1178,0.00022348600768285891
1179,0.00022348600768285891
1180,0.00022348600768285891
1181,0.00022348600768285891
1182,0.00022348600768285891
1183,0.00022348600768285891
1184,0.00022348600768285891
1185,0.00022348600768285891
1186,0.00022348600768285891
1187,0.0005540686357616931
1188,0.0005540686357616931
1189,0.0005540686357616931
1190,0.0005540686357616931
1191,0.0005540686357616931
1192,0.0005540686357616931
1193,0.0005540686357616931
1194,0.0005540686357616931
1195,0.0005540686357616931
1196,9.858547967912328e-05
1197,9.858547967912328e-05
1198,9.858547967912328e-05
1199,9.858547967912328e-05
1200,9.858547967912328e-05
1201,9.858547967912328e-05
1202,9.858547967912328e-05
1203,9.858547967912328e-05
1204,0.00024308557505760368
1205,0.00024308557505760368
1206,0.00024308557505760368
1207,0.00024308557505760368
1208,0.00024308557505760368
1209,0.00024308557505760368
1210,0.00024308557505760368
1211,0.00024308557505760368
1212,4.277642842086658e-05
1213,4.277642842086658e-05
1214,4.277642842086658e-05
1215,4.277642842086658e-05
1216,4.277642842086658e-05
1217,4.277642842086658e-05
1218,4.277642842086658e-05
1219,4.277642842086658e-05
1220,1.3896771866878639e-05
1221,1.3896771866878639e-05
1222,1.3896771866878639e-05
1223,1.3896771866878639e-05
