,vp
393,0.8546378702610575
394,0.8546378702610575
395,0.8546378702610575
396,1.710030865891178
397,1.710030865891178
398,1.710030865891178
399,1.710030865891178
400,1.710030865891178
401,0.8529666188955313
402,0.8529666188955313
403,0.8529666188955313
404,0.8529666188955313
405,0.8529666188955313
406,0.8042741554522305
407,1.6419099660298613
408,0.8042741554522305
409,0.8042741554522305
410,0.8042741554522305
411,1.4073108731722124
412,1.4073108731722124
413,1.4073108731722124
414,0.6906321930877184
415,1.4073108731722124
416,0.5810425312531101
417,0.5810425312531101
418,0.5810425312531101
419,0.5810425312531101
420,1.5127055709068944
421,1.5127055709068944
422,1.5127055709068944
423,1.5127055709068944
424,1.5127055709068944
425,0.38629232394899526
426,0.38629232394899526
427,0.38629232394899526
428,0.38629232394899526
429,0.38629232394899526
430,0.38629232394899526
431,1.3333440486934287
432,1.3333440486934287
433,0.9702198562361701
434,0.9702198562361701
435,0.9702198562361701
436,0.9702198562361701
437,0.4812920597924637
438,0.4812920597924637
439,0.4812920597924637
440,0.4812920597924637
441,0.4812920597924637
442,0.4812920597924637
443,0.17457030612334995
444,0.17457030612334995
445,0.17457030612334995
446,0.17457030612334995
447,0.17457030612334995
448,0.17457030612334995
449,0.26501260023576567
450,0.41173216471458063
451,0.26501260023576567
452,0.26501260023576567
453,0.26501260023576567
454,0.26501260023576567
455,0.2881664309089188
456,0.2881664309089188
457,0.2881664309089188
458,0.2881664309089188
459,0.2881664309089188
460,0.2881664309089188
461,0.05989537842007549
462,0.05989537842007549
463,0.1285749084741688
464,0.1285749084741688
465,0.05989537842007549
466,0.1285749084741688
467,0.0410557740903677
468,0.0410557740903677
469,0.0410557740903677
470,0.0410557740903677
471,0.0410557740903677
472,0.0410557740903677
473,0.05860211642906931
474,0.05860211642906931
475,0.05860211642906931
476,0.05860211642906931
477,0.05860211642906931
478,0.05860211642906931
479,0.06170972472800086
480,0.06170972472800086
481,0.06170972472800086
482,0.06170972472800086
483,0.06170972472800086
484,0.06170972472800086
485,0.026014271360632182
486,0.026014271360632182
487,0.04096612096403589
488,0.04096612096403589
489,0.026014271360632182
490,0.04096612096403589
491,0.008100525857226714
492,0.02674217595004307
493,0.008100525857226714
494,0.008100525857226714
495,0.008100525857226714
496,0.008100525857226714
497,0.011383625108759758
498,0.011383625108759758
499,0.011383625108759758
500,0.011383625108759758
501,0.011383625108759758
502,0.011383625108759758
503,0.0035867238298513183
504,0.0035867238298513183
505,0.0035867238298513183
506,0.0035867238298513183
507,0.0035867238298513183
508,0.0035867238298513183
509,0.0024226782220397322
510,0.0024226782220397322
511,0.0024226782220397322
512,0.0024226782220397322
513,0.0024226782220397322
514,0.0024226782220397322
515,0.0016266233448539423
516,0.0016266233448539423
517,0.0016266233448539423
518,0.0016266233448539423
519,0.0016266233448539423
520,0.0016266233448539423
521,0.002244921895019499
522,0.002244921895019499
523,0.002244921895019499
524,0.002244921895019499
525,0.002244921895019499
526,0.002244921895019499
527,0.0014973248713840254
528,0.0014973248713840254
529,0.0014973248713840254
530,0.0014973248713840254
531,0.0014973248713840254
532,0.001557194634096344
533,0.001557194634096344
534,0.001557194634096344
535,0.001557194634096344
536,0.001557194634096344
537,0.0010120048631913794
538,0.0010120048631913794
539,0.0010120048631913794
540,0.0010120048631913794
541,0.0010120048631913794
542,0.001984168637080665
543,0.001984168637080665
544,0.001984168637080665
545,0.001984168637080665
546,0.001984168637080665
547,0.0006343779749942944
548,0.0006343779749942944
549,0.0006343779749942944
550,0.0006343779749942944
551,0.0006343779749942944
552,0.0003009074121939359
553,0.0003009074121939359
554,0.0003009074121939359
555,0.0003009074121939359
556,0.0003009074121939359
557,5.989626659332952e-05
558,5.989626659332952e-05
559,5.989626659332952e-05
560,5.989626659332952e-05
561,5.989626659332952e-05
562,0.00013081683099929102
563,0.00013081683099929102
564,0.00013081683099929102
565,0.00013081683099929102
566,0.00018495921707403174
567,0.000122963045492896
568,0.000122963045492896
569,0.000122963045492896
570,0.000122963045492896
571,0.000122963045492896
572,8.16808217561143e-05
573,8.16808217561143e-05
574,8.16808217561143e-05
575,8.16808217561143e-05
576,8.16808217561143e-05
577,8.16808217561143e-05
578,3.853739142356245e-05
579,3.853739142356245e-05
580,3.853739142356245e-05
581,3.853739142356245e-05
582,3.853739142356245e-05
583,3.853739142356245e-05
584,7.746609545092138e-06
585,7.746609545092138e-06
586,7.746609545092138e-06
587,7.746609545092138e-06
588,7.746609545092138e-06
589,7.746609545092138e-06
590,7.746609545092138e-06
591,1.6837822552610404e-05
592,1.6837822552610404e-05
593,1.6837822552610404e-05
594,1.6837822552610404e-05
595,1.6837822552610404e-05
596,1.6837822552610404e-05
597,1.6837822552610404e-05
598,3.4765170354922106e-06
599,3.4765170354922106e-06
600,3.4765170354922106e-06
601,3.4765170354922106e-06
602,3.4765170354922106e-06
603,3.4765170354922106e-06
604,3.4765170354922106e-06
605,7.421312870572476e-06
606,7.421312870572476e-06
607,7.421312870572476e-06
608,7.421312870572476e-06
609,7.421312870572476e-06
610,7.421312870572476e-06
611,7.421312870572476e-06
612,1.4874288052822986e-06
613,1.4874288052822986e-06
614,1.4874288052822986e-06
615,3.125366793434473e-06
616,1.4874288052822986e-06
617,1.4874288052822986e-06
618,1.4874288052822986e-06
619,6.190129831861701e-06
620,3.346307801495107e-06
621,3.346307801495107e-06
622,3.346307801495107e-06
623,3.346307801495107e-06
624,3.346307801495107e-06
625,3.346307801495107e-06
626,2.32107213737204
627,5.417025897427346
628,2.320893387468131
629,6.190322565406414
630,5.416414076748099
631,1.5482257251737375
632,1.5482257251737375
633,1.5482257251737375
634,1.5465970757452892
635,1.5465970757452892
636,1.5465970757452892
637,1.5468357719212136
638,1.5468357719212136
639,1.5468357719212136
640,4.640175655709338
641,4.640175655709338
642,4.640175655709338
643,4.640175655709338
644,4.640175655709338
645,7.734993523585626
646,7.734993523585626
647,7.734993523585626
648,7.734993523585626
649,7.734993523585626
650,0.7731263916152397
651,0.7731263916152397
652,0.7731263916152397
653,0.7731263916152397
654,0.7731263916152397
655,0.7731354785657942
656,0.7731354785657942
657,0.7731354785657942
658,0.7731354785657942
659,0.7731354785657942
660,0.5277262840256831
661,0.5277262840256831
662,0.5529868398568865
663,0.5529868398568865
664,0.5529868398568865
665,0.5753459577715272
666,0.5753459577715272
667,0.5753459577715272
668,0.5753459577715272
669,0.6045067669522249
670,0.6045067669522249
671,0.6045067669522249
672,0.6045067669522249
673,0.6274794103252775
674,0.6274794103252775
675,0.6274794103252775
676,0.6274794103252775
677,0.6274794103252775
678,0.6513376875779678
679,0.6513376875779678
680,0.6513376875779678
681,0.6513376875779678
682,0.6513376875779678
683,0.6771578289478497
684,0.6771578289478497
685,0.6771578289478497
686,0.6771578289478497
687,0.6771578289478497
688,0.6429204153903504
689,0.6429204153903504
690,0.6429204153903504
691,0.6429204153903504
692,0.6429204153903504
693,0.6749157854386643
694,0.6749157854386643
695,0.6749157854386643
696,0.6749157854386643
697,0.6749157854386643
698,0.7027548692778464
699,0.7027548692778464
700,0.7027548692778464
701,0.7027548692778464
702,0.7027548692778464
703,0.7274764235645979
704,0.7274764235645979
705,0.7274764235645979
706,0.7274764235645979
707,0.7274764235645979
708,0.7522722135425086
709,0.7522722135425086
710,0.7522722135425086
711,0.7522722135425086
712,0.7522722135425086
713,0.7728016799171831
714,0.7728016799171831
715,0.7728016799171831
716,0.7728016799171831
717,0.7728016799171831
718,0.7941425059111443
719,0.7941425059111443
720,0.7941425059111443
721,0.7941425059111443
722,0.7941425059111443
723,0.8159458765596425
724,0.8159458765596425
725,0.8159458765596425
726,0.8159458765596425
727,0.8159458765596425
728,0.8159458765596425
729,0.842065764502463
730,0.842065764502463
731,0.842065764502463
732,0.842065764502463
733,0.842065764502463
734,0.842065764502463
735,0.842065764502463
736,0.866412524652996
737,0.866412524652996
738,0.866412524652996
739,0.866412524652996
740,0.866412524652996
741,0.866412524652996
742,0.866412524652996
743,0.8906007745674022
744,0.8906007745674022
745,0.8906007745674022
746,0.8906007745674022
747,0.8906007745674022
748,0.9104973428633022
749,0.9104973428633022
750,0.9104973428633022
751,0.9104973428633022
752,0.9078369037577544
753,0.9078369037577544
754,0.9078369037577544
755,0.9091531105408699
756,0.9091531105408699
757,0.9091531105408699
758,0.9103457553482519
759,0.9103457553482519
760,0.9103457553482519
761,0.9082693496460197
762,0.9082693496460197
763,0.9082693496460197
764,0.907348718110689
765,0.907348718110689
766,0.907348718110689
767,0.9086743592330339
768,0.9086743592330339
769,0.9086743592330339
770,0.9086743592330339
771,0.9106186391781893
772,0.9106186391781893
773,0.9106186391781893
774,0.9106186391781893
775,0.9110784789797934
776,0.9110784789797934
777,0.9110784789797934
778,0.9086785187848938
779,0.9086785187848938
780,0.9076690611257703
781,0.9076690611257703
782,0.8757367234968564
783,0.8757367234968564
784,0.9086832516061806
785,0.9086832516061806
786,0.9072081941507282
787,0.9072081941507282
788,0.9059966075857839
789,0.9059966075857839
790,0.909471076222851
791,0.909471076222851
792,0.9077734001994172
793,0.9077734001994172
794,0.9062773059454144
795,0.9062773059454144
796,0.9084688564244007
797,0.9063407480873493
798,0.9083438361945545
799,0.8862718635730767
800,0.8887858725439022
801,0.8879251061001578
802,0.651673858092991
803,0.6785265581546912
804,0.6785265581546912
805,0.7037913567790024
806,0.7037913567790024
807,0.7037913567790024
808,0.7265713963831087
809,0.7265713963831087
810,0.7265713963831087
811,0.7523591096994198
812,0.7523591096994198
813,0.7523591096994198
814,0.7798631553722176
815,0.7798631553722176
816,0.7798631553722176
817,0.8022814774755269
818,0.8022814774755269
819,0.8022814774755269
820,0.8022814774755269
821,0.8002160846143456
822,0.8002160846143456
823,0.8002160846143456
824,0.8002160846143456
825,0.8002160846143456
826,0.7997264721875488
827,0.7997264721875488
828,0.7997264721875488
829,0.7997264721875488
830,0.7997264721875488
831,0.7995441491183477
832,0.7995441491183477
833,0.7995441491183477
834,0.7995441491183477
835,0.7995441491183477
836,0.8029154460871087
837,0.8029154460871087
838,0.8029154460871087
839,0.8029154460871087
840,0.8029154460871087
841,0.8028684673998816
842,0.8028684673998816
843,0.8028684673998816
844,0.8028684673998816
845,0.8028684673998816
846,0.8011630899474564
847,0.8011630899474564
848,0.8011630899474564
849,0.8011630899474564
850,0.8011630899474564
851,0.8011630899474564
852,0.8004782969309288
853,0.8004782969309288
854,0.8004782969309288
855,0.8004782969309288
856,0.8004782969309288
857,0.8004782969309288
858,0.8017676182506308
859,0.8017676182506308
860,0.8017676182506308
861,0.8017676182506308
862,0.8017676182506308
863,0.8017676182506308
864,0.8017676182506308
865,0.8017676182506308
866,0.79981078100122
867,0.79981078100122
868,0.79981078100122
869,0.79981078100122
870,0.79981078100122
871,0.79981078100122
872,0.79981078100122
873,0.8000439047204709
874,0.8000439047204709
875,0.8000439047204709
876,0.8000439047204709
877,0.8000439047204709
878,0.8000439047204709
879,0.8013571890048189
880,0.8013571890048189
881,0.8013571890048189
882,0.8013571890048189
883,0.8013571890048189
884,0.8030301768520662
885,0.8030301768520662
886,0.8030301768520662
887,0.8030301768520662
888,0.8030301768520662
889,0.8034438905444963
890,0.8034438905444963
891,0.8034438905444963
892,0.8034438905444963
893,0.8034438905444963
894,0.7995794687574146
895,0.7995794687574146
896,0.7995794687574146
897,0.7995794687574146
898,0.7994386468009239
899,0.7994386468009239
900,0.7994386468009239
901,0.7994386468009239
902,0.8022330275265966
903,0.8022330275265966
904,0.8022330275265966
905,0.7999219567437461
906,0.7999219567437461
907,0.7999219567437461
908,0.8002676105774162
909,0.8002676105774162
910,0.8002676105774162
911,0.8001818434274162
912,0.8001818434274162
913,0.8001818434274162
914,0.7990125602720886
915,0.7990125602720886
916,0.7984713421986377
917,0.7984713421986377
918,0.7984713421986377
919,0.8007810646515009
920,0.8012739865696716
921,0.8014693761309961
922,0.8012559415522522
923,0.7994297749081138
924,0.8003270267272772
925,0.7800916615611874
926,0.7800916615611874
927,0.7819957631114209
928,0.7819957631114209
929,0.7811691330289737
930,0.7811691330289737
931,0.802306385348824
932,0.802306385348824
933,0.7995563350738156
934,0.7995563350738156
935,0.7997559443061617
936,0.7997559443061617
937,0.8029902973424876
938,0.8029902973424876
939,0.6922768804020459
940,0.5844135068858433
941,0.47969829507861506
942,0.38892293669423555
943,0.3049716605267083
944,0.2343579246446694
945,0.17428261287628752
946,0.1275604437033321
947,0.08712505048716207
948,0.06126125282995155
949,0.042421606014921426
950,0.05845342112934801
951,0.018035084314857053
952,0.012054326539542044
953,0.008378028757165246
954,0.017917403309104782
955,0.007580005308479193
956,0.0050842023697089305
957,0.0015577986494829615
958,0.0010532188583955151
959,0.0007151108861416926
960,0.00047645892784291277
961,0.000306768986925142
962,0.00020518347053176324
963,0.00013478931989304932
964,0.0002835982132775234
965,8.798177324705192e-05
966,8.798177324705192e-05
967,5.835368997356404e-05
968,5.835368997356404e-05
969,3.8726007674402477e-05
970,3.8726007674402477e-05
971,2.6085671388527973e-05
972,2.6085671388527973e-05
973,1.7480444229518857e-05
974,1.7480444229518857e-05
975,1.1624458175513362e-05
976,1.1624458175513362e-05
977,7.588626978600191e-06
978,1.6015436310411582e-05
979,5.066858640985201e-06
980,1.699800844614873e-05
981,3.340055516044672e-06
982,3.340055516044672e-06
983,2.2010842055123416e-06
984,2.2010842055123416e-06
985,1.4430574097280297e-06
986,1.4430574097280297e-06
987,1.0515820584800943
988,1.0904768288415043
989,1.0904768288415043
990,2.7980987442721297
991,1.6990048960431983
992,2.7980987442721297
993,1.6990048960431983
994,1.7693606789647338
995,1.7693606789647338
996,1.7693606789647338
997,1.7693606789647338
998,1.7693606789647338
999,0.6190486955560655
1000,0.6190486955560655
1001,0.6190486955560655
1002,0.6190486955560655
1003,0.6190486955560655
1004,1.278442530670018
1005,1.278442530670018
1006,1.278442530670018
1007,1.278442530670018
1008,1.278442530670018
1009,0.6664826048411556
1010,0.6664826048411556
1011,0.6664826048411556
1012,0.6664826048411556
1013,0.6664826048411556
1014,2.0340854302654807
1015,2.0340854302654807
1016,2.0340854302654807
1017,2.0340854302654807
1018,2.0340854302654807
1019,1.940974931725578
1020,1.940974931725578
1021,1.940974931725578
1022,1.940974931725578
1023,1.940974931725578
1024,1.3642313170197962
1025,1.3642313170197962
1026,1.3642313170197962
1027,1.3642313170197962
1028,1.3642313170197962
1029,1.409550001790419
1030,1.409550001790419
1031,1.409550001790419
1032,1.409550001790419
1033,1.409550001790419
1034,2.188229561112603
1035,2.188229561112603
1036,2.188229561112603
1037,2.188229561112603
1038,2.188229561112603
1039,1.501929412393814
1040,1.501929412393814
1041,1.501929412393814
1042,1.501929412393814
1043,1.501929412393814
1044,3.077523436435092
1045,3.077523436435092
1046,3.077523436435092
1047,1.5507605486196578
1048,3.077523436435092
1049,1.5894558493302497
1050,1.5894558493302497
1051,1.5894558493302497
1052,1.5894558493302497
1053,1.5894558493302497
1054,1.6294916043742467
1055,1.6294916043742467
1056,1.6294916043742467
1057,1.6294916043742467
1058,1.6294916043742467
1059,1.6784554647646537
1060,1.6784554647646537
1061,1.6784554647646537
1062,1.6784554647646537
1063,1.6784554647646537
1064,1.6784554647646537
1065,1.72595754190733
1066,1.72595754190733
1067,3.4288718972099437
1068,3.4288718972099437
1069,1.72595754190733
1070,0.8921924895330791
1071,0.8921924895330791
1072,0.8921924895330791
1073,0.8921924895330791
1074,0.8921924895330791
1075,0.9160421678733943
1076,0.9160421678733943
1077,0.9160421678733943
1078,0.9160421678733943
1079,0.9160421678733943
1080,0.9393074655051951
1081,0.9393074655051951
1082,1.8739050806184623
1083,1.8739050806184623
1084,0.9393074655051951
1085,0.943726958905091
1086,0.943726958905091
1087,0.943726958905091
1088,0.943726958905091
1089,0.943726958905091
1090,0.9422010257640997
1091,0.9422010257640997
1092,0.9422010257640997
1093,0.9422010257640997
1094,0.9422010257640997
1095,2.8286174144472738
1096,2.8286174144472738
1097,2.8286174144472738
1098,2.8286174144472738
1099,2.8286174144472738
1100,1.8863912905903808
1101,1.8863912905903808
1102,1.8863912905903808
1103,1.8863912905903808
1104,1.8863912905903808
1105,2.8249720222674446
1106,2.8249720222674446
1107,2.8249720222674446
1108,2.8249720222674446
1109,2.8249720222674446
1110,1.887173269249838
1111,1.887173269249838
1112,1.887173269249838
1113,1.887173269249838
1114,1.887173269249838
1115,1.8835228964302928
1116,1.8835228964302928
1117,1.8835228964302928
1118,1.8835228964302928
1119,1.8835228964302928
1120,1.882210411615121
1121,1.882210411615121
1122,1.882210411615121
1123,1.882210411615121
1124,1.882210411615121
1125,2.792960690117321
1126,2.792960690117321
1127,2.792960690117321
1128,2.792960690117321
1129,1.8818664392684161
1130,1.8818664392684161
1131,1.8818664392684161
1132,1.8841801183736289
1133,2.81994768268383
1134,2.81994768268383
1135,2.81994768268383
1136,1.8794781287642015
1137,1.8794781287642015
1138,1.8794781287642015
1139,1.8800615946232024
1140,1.8800615946232024
1141,1.8800615946232024
1142,1.8800615946232024
1143,0.939696454729829
1144,0.939696454729829
1145,0.939696454729829
1146,0.939696454729829
1147,3.4635165840055597
1148,3.4635165840055597
1149,3.4635165840055597
1150,3.4635165840055597
1151,1.2844012733267387
1152,1.2844012733267387
1153,1.2844012733267387
1154,1.2844012733267387
1155,1.2844012733267387
1156,0.925935719997875
1157,0.925935719997875
1158,0.925935719997875
1159,0.925935719997875
1160,0.925935719997875
1161,0.925935719997875
1162,0.5665744252156906
1163,0.5665744252156906
1164,0.5665744252156906
1165,0.5665744252156906
1166,0.5665744252156906
1167,0.5665744252156906
1168,0.20721313043350603
1169,0.20721313043350603
1170,0.20721313043350603
1171,0.20721313043350603
1172,0.20721313043350603
1173,0.20721313043350603
1174,0.20721313043350603
1175,0.6483683866419921
1176,0.676928644803761
1177,0.676928644803761
1178,0.7009916827726653
1179,0.7009916827726653
1180,0.7009916827726653
1181,0.7009916827726653
1182,0.7257961617852535
1183,0.7257961617852535
1184,0.7257961617852535
1185,0.7257961617852535
1186,0.7257961617852535
1187,0.7469400392206614
1188,0.7469400392206614
1189,0.7469400392206614
1190,0.7469400392206614
1191,0.7469400392206614
1192,0.772171120628313
1193,0.772171120628313
1194,0.772171120628313
1195,0.772171120628313
1196,0.772171120628313
1197,0.7685439840191373
1198,0.7685439840191373
1199,0.7685439840191373
1200,0.7685439840191373
1201,0.7685439840191373
1202,0.771040855137437
1203,0.771040855137437
1204,0.771040855137437
1205,0.771040855137437
1206,0.771040855137437
1207,0.7702909358137598
1208,0.7702909358137598
1209,0.7702909358137598
1210,0.7702909358137598
1211,0.7702909358137598
1212,0.7706244030795335
1213,0.7706244030795335
1214,0.7706244030795335
1215,0.7706244030795335
1216,0.7706244030795335
1217,0.7696518630978935
1218,0.7696518630978935
1219,0.7696518630978935
1220,0.7696518630978935
1221,0.7696518630978935
1222,0.7703901097284191
1223,0.7703901097284191
1224,0.7703901097284191
1225,0.7703901097284191
1226,0.7703901097284191
1227,0.7710630455599898
1228,0.7710630455599898
1229,0.7710630455599898
1230,0.7710630455599898
1231,0.7710630455599898
1232,0.7682660791169135
1233,0.7682660791169135
1234,0.7682660791169135
1235,0.7682660791169135
1236,0.7682660791169135
1237,0.7693525446728862
1238,0.7693525446728862
1239,0.7693525446728862
