,pv
598,0.17981851149208697
599,0.17981851149208697
600,0.35963702298420586
601,0.35963702298420586
602,0.35963702298420586
603,0.3596370229842005
604,0.3596370229842005
605,0.17981851149210965
606,0.17981851149204459
607,0.17981851149204459
608,0.17981851149204459
609,0.35963702298415723
610,0.1798185114920516
611,0.1798185114920516
612,0.1798185114921252
613,0.1798185114921252
614,0.1798185114921252
615,0.17981851149213704
616,0.17981851149213704
617,0.17981851149213704
618,0.359637022984162
619,0.359637022984162
620,0.17981851149205832
621,0.17981851149205832
622,0.3596370229841605
623,0.1798185114920654
624,0.1798185114920654
625,0.1798185114920654
626,0.1798185114920612
627,0.1798185114920612
628,0.1798185114920612
629,0.17981851149210595
630,0.17981851149210595
631,0.17981851149210595
632,0.1798185114920182
633,0.1798185114920182
634,0.1798185114920182
635,0.17981851149201883
636,0.17981851149201883
637,0.17981851149201883
638,0.17981851149212646
639,0.17981851149212646
640,0.17981851149212646
641,0.1798185114920815
642,0.1798185114920815
643,0.1798185114920815
644,0.179818511492084
645,0.179818511492084
646,0.179818511492084
647,0.1798185114919972
648,0.1798185114919972
649,0.1798185114919972
650,0.1798185114920935
651,0.1798185114920935
652,0.1798185114920935
653,0.17981851149209477
654,0.17981851149209477
655,0.17981851149209477
656,0.17981851149209477
657,0.7192740459683911
658,0.1798185114921709
659,0.1798185114921709
660,0.1798185114921709
661,0.1798185114920974
662,0.1798185114920974
663,0.1798185114920974
664,0.1798185114920974
665,0.35963702298421873
666,0.35963702298421873
667,0.17981851149214065
668,0.17981851149214065
669,0.5394555344762718
670,0.179818511492059
671,0.179818511492059
672,0.179818511492059
673,0.17981851149204484
674,0.17981851149204484
675,0.17981851149204484
676,0.17981851149204484
677,0.17981851149211953
678,0.17981851149211953
679,0.17981851149211953
680,0.17981851149211953
681,0.17981851149213196
682,0.17981851149213196
683,0.17981851149213196
684,0.17981851149213196
685,0.35963702298418115
686,0.35963702298418115
687,0.17981851149209135
688,0.17981851149209135
689,0.35963702298419664
690,0.35963702298419664
691,0.1798185114921084
692,0.1798185114921084
693,0.1798185114920668
694,0.1798185114920668
695,0.1798185114920668
696,0.1798185114920668
697,0.8984575803316808
698,0.17981851149209338
699,0.17981851149209338
700,0.17981851149209338
701,0.359637022984188
702,0.17981851149208652
703,0.17981851149208652
704,0.17981851149208652
705,0.17981851149208652
706,0.1798185114921323
707,0.3596370229842185
708,0.1798185114921323
709,0.1798185114921323
710,0.1798185114921323
711,0.1798185114920077
712,0.1798185114920077
713,0.1798185114920077
714,0.1798185114920077
715,0.1798185114920077
716,0.3596370229842057
717,0.7192740459683467
718,0.3596370229842057
719,0.1798185114921352
720,0.1798185114921352
721,0.35963702298415634
722,0.35963702298415634
723,0.1798185114920541
724,0.1798185114920541
725,0.1798185114920541
726,0.17981851149206304
727,0.17981851149206304
728,0.17981851149206304
729,0.17981851149206304
730,0.17981851149206304
731,0.1798185114920388
732,0.1798185114920388
733,0.1798185114920388
734,0.1798185114920388
735,0.1798185114920388
736,0.35963702298426525
737,0.17981851149221298
738,0.17981851149221298
739,0.17981851149221298
740,0.17981851149221298
741,0.1798185114920101
742,0.1798185114920101
743,0.1798185114920101
744,0.1798185114920101
745,0.1798185114920101
746,0.1798185114921413
747,0.539455534476304
748,0.1798185114921413
749,0.1798185114921413
750,0.1798185114921413
751,0.17981851149207184
752,0.17981851149207184
753,0.17981851149207184
754,0.17981851149207184
755,0.17981851149207184
756,0.17981851149211617
757,0.17981851149211617
758,0.17981851149211617
759,0.17981851149211617
760,0.17981851149211617
761,0.1798185114920737
762,0.1798185114920737
763,0.1798185114920737
764,0.1798185114920737
765,0.1798185114920737
766,0.1798185114920016
767,0.1798185114920016
768,0.1798185114920016
769,0.1798185114920016
770,0.1798185114920016
771,0.17981851149212638
772,0.17981851149212638
773,0.17981851149212638
774,0.17981851149212638
775,0.1798185114921547
776,0.3596370229842203
777,0.1798185114921547
778,0.1798185114921547
779,0.1798185114920313
780,0.1798185114920313
781,0.1798185114920313
782,0.1798185114920313
783,0.17981851149215825
784,0.17981851149215825
785,0.17981851149215825
786,0.17981851149215825
787,0.17981851149202957
788,0.17981851149202957
789,0.17981851149202957
790,0.17981851149202957
791,0.17981851149212266
792,0.17981851149212266
793,0.17981851149212266
794,0.17981851149212266
795,0.17981851149204706
796,0.17981851149204706
797,0.17981851149204706
798,0.17981851149204706
799,0.17981851149208603
800,0.17981851149208603
801,0.17981851149208603
802,0.17981851149208603
803,0.17981851149204986
804,0.17981851149204986
805,0.17981851149204986
806,0.17981851149204986
807,0.179818511492118
808,0.5394555344762522
809,0.179818511492118
810,0.179818511492118
811,0.17981851149212016
812,0.5394555344762616
813,0.17981851149212016
814,0.17981851149212016
815,0.17981851149219671
816,0.17981851149219671
817,0.17981851149219671
818,0.17981851149219671
819,0.17981851149213843
820,0.17981851149213843
821,0.17981851149213843
822,0.35963702298416633
823,0.17981851149204311
824,0.17981851149204311
825,0.17981851149210107
826,0.17981851149210107
827,0.17981851149210107
828,0.35963702298413547
829,0.1798185114920266
830,0.5394555344762444
831,0.17981851149213796
832,0.17981851149213796
833,0.17981851149213796
834,0.17981851149215392
835,0.17981851149215392
836,0.17981851149215392
837,0.17981851149201003
838,0.17981851149201003
839,0.17981851149201003
840,0.1798185114920288
841,0.1798185114920288
842,0.1798185114920288
843,0.1798185114920812
844,0.1798185114920812
845,0.1798185114920812
846,0.17981851149202516
847,0.35963702298413563
848,0.17981851149202516
849,0.17981851149205713
850,0.17981851149205713
851,0.17981851149205713
852,0.1798185114920479
853,0.1798185114920479
854,0.1798185114920479
855,0.1798185114920476
856,0.1798185114920476
857,0.1798185114920476
858,0.17981851149209044
859,0.3596370229841809
860,0.17981851149209044
861,0.1798185114920427
862,0.1798185114920427
863,0.17981851149210187
864,0.17981851149210187
865,0.17981851149210187
866,0.1798185114920837
867,0.1798185114920837
868,0.1798185114920652
869,0.1798185114920652
870,0.17981851149208528
871,0.17981851149208528
872,0.17981851149210054
873,0.17981851149210054
874,0.1798185114921804
875,0.5394555344762889
876,0.17981851149207578
877,0.17981851149207578
878,0.17981851149209518
879,0.17981851149209518
880,0.17981851149208963
881,0.17981851149208963
882,0.1798185114920899
883,0.17981851149209893
884,0.17981851149204942
885,0.17981851149212938
886,0.17981851149212547
887,0.17981851149209835
888,0.20001856500401693
889,0.2000185650040662
890,0.20001856500398665
891,0.20001856500403828
892,0.2000185650041482
893,0.20001856500405268
894,0.20001856500401533
895,0.20001856500409437
896,0.20001856500404788
897,0.20001856500398912
898,0.20001856500409557
899,0.4000371300081153
900,0.20001856500413356
901,0.4000371300080697
902,0.40003713000802954
903,0.600055695012152
904,0.6000556950121742
905,0.40003713000812424
906,0.400037130008099
907,0.8000742600161891
908,0.2000185650040945
909,0.4000371300080622
910,0.20001856500407875
911,0.20001856500407195
912,0.20001856500399556
913,0.20001856500399354
914,0.20001856500400567
915,0.4000371300080817
916,0.20001856500409565
917,0.20001856500402815
918,0.20001856500404933
919,0.20001856500400567
920,0.20001856500409565
921,0.2000185650040138
922,0.20001856500404774
923,0.20001856500405682
924,0.200018565004061
925,0.20001856500407159
926,0.20001856500401888
927,0.20001856500406529
928,0.20001856500404996
929,0.20001856500408322
930,0.2000185650039941
931,0.20001856500399587
932,0.20001856500399784
933,0.20001856500399745
934,0.20001856500407947
935,0.20001856500407542
936,0.20001856500407542
