id,run_id,timeStep,corridorRecommended
1,0,1326,31
1,0,1326,31
1,0,1351,31
1,0,1351,31
1,0,1376,31
1,0,1376,31
1,0,1401,31
1,0,1401,31
1,0,1426,31
1,0,1426,31
1,0,1451,31
1,0,1451,31
1,0,1476,31
1,0,1476,31
1,0,1501,31
1,0,1501,31
1,0,1526,31
1,0,1526,31
1,0,1551,31
1,0,1551,31
1,0,1576,31
1,0,1576,31
1,0,1601,31
1,0,1601,31
1,0,1626,31
1,0,1626,31
1,0,1651,31
1,0,1651,31
1,0,1676,31
1,0,1676,31
1,0,1701,31
1,0,1701,31
1,0,1726,31
1,0,1726,31
1,0,1751,31
1,0,1751,31
1,0,1776,31
1,0,1776,31
1,0,1801,31
1,0,1801,31
1,0,1826,31
1,0,1826,31
1,0,1851,31
1,0,1851,31
1,0,1876,31
1,0,1876,31
1,0,1901,31
1,0,1901,31
1,0,1926,31
1,0,1926,31
1,0,1951,31
1,0,1951,31
1,0,1976,31
1,0,1976,31
1,0,2001,31
1,0,2001,31
1,0,2026,31
1,0,2026,31
1,0,2051,31
1,0,2051,31
1,0,2076,31
1,0,2076,31
1,0,2101,31
1,0,2101,31
1,0,2126,31
1,0,2126,31
1,0,2151,31
1,0,2151,31
1,0,2176,31
1,0,2176,31
1,0,2201,31
1,0,2201,31
1,0,2226,31
1,0,2226,31
1,0,2251,31
1,0,2251,31
1,0,2276,31
1,0,2276,31
1,0,2301,31
1,0,2301,31
1,0,2326,31
1,0,2326,31
1,0,2351,31
1,0,2351,31
1,0,2376,31
1,0,2376,31
1,0,2401,31
1,0,2401,31
1,0,2426,31
1,0,2426,31
1,0,2451,31
1,0,2451,31
1,0,2476,31
1,0,2476,31
1,0,2501,31
1,0,2501,31
1,0,2526,31
1,0,2526,31
1,0,2551,31
1,0,2551,31
1,0,2576,31
1,0,2576,31
1,0,2601,31
1,0,2601,31
1,0,2626,31
1,0,2626,31
1,0,2651,31
1,0,2651,31
1,0,2676,31
1,0,2676,31
1,0,2701,31
1,0,2701,31
1,0,2726,31
1,0,2726,31
1,0,2751,31
1,0,2751,31
1,0,2776,31
1,0,2776,31
1,0,2801,31
1,0,2801,31
1,0,2826,31
1,0,2826,31
