id,run_id,"('Parameter', 'dummy_var', 'condition')","('Parameter', 'dummy_var', 'statistic')","('Parameter', 'vadere', 'fixedSeed')","('Parameter', 'vadere', 'routeChoices.[instruction==""use target 11""].targetProbabilities')","('Parameter', 'vadere', ""routeChoices.[instruction=='use target 21'].targetProbabilities"")","('Parameter', 'vadere', 'routeChoices.[instruction==use target 31].targetProbabilities')","('Parameter', 'vadere', 'sources.[id==11].distributionParameters.updateFrequency')","('Parameter', 'vadere', 'sources.[id==21].distributionParameters.updateFrequency')","('Parameter', 'vadere', 'sources.[id==31].distributionParameters.updateFrequency')","('Parameter', 'vadere', 'usePsychologyLayer')","('MetaInfo', 'required_wallclock_time')","('MetaInfo', 'return_code')"
42,0,A4,Students,56216,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.27976, 0.32313, 0.39711]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,380.83046078681946,0
43,0,A4,Students,63251,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.27976, 0.32313, 0.39711]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,385.9380159378052,0
44,0,A4,Students,75772,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.27976, 0.32313, 0.39711]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,376.68463945388794,0
45,0,A4,Fans,74895,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.27143, 0.34365, 0.38492]",2.032445157697988,3.365630594959066,4.6019242473429465,True,376.6573119163513,0
46,0,A4,Fans,4271,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.27143, 0.34365, 0.38492]",2.032445157697988,3.365630594959066,4.6019242473429465,True,372.53535866737366,0
47,0,A4,Fans,56216,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.27143, 0.34365, 0.38492]",2.032445157697988,3.365630594959066,4.6019242473429465,True,374.9587993621826,0
48,0,A4,Fans,63251,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.27143, 0.34365, 0.38492]",2.032445157697988,3.365630594959066,4.6019242473429465,True,378.2783603668213,0
49,0,A4,Fans,75772,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.27143, 0.34365, 0.38492]",2.032445157697988,3.365630594959066,4.6019242473429465,True,371.9043445587158,0
50,0,B1,Students,74895,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.31988, 0.28629, 0.39384]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,378.01577258110046,0
51,0,B1,Students,4271,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.31988, 0.28629, 0.39384]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,350.7158579826355,0
52,0,B1,Students,56216,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.31988, 0.28629, 0.39384]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,391.7285144329071,0
53,0,B1,Students,63251,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.31988, 0.28629, 0.39384]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,390.4260416030884,0
54,0,B1,Students,75772,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.31988, 0.28629, 0.39384]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,379.84655570983887,0
55,0,B1,Fans,74895,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.35298, 0.31244, 0.33458]",2.032445157697988,3.365630594959066,4.6019242473429465,True,338.79762530326843,0
