timeStep pedestrianId x-PID9 y-PID9
43 1 18.900467684604127 98.6129546954826
43 2 69.85692650664794 99.39187711227075
43 3 101.34569803645097 92.08134482545621
43 4 144.93772669724814 95.94403824930511
43 5 24.714156614265345 99.20806987695853
44 1 18.604038141526182 98.18978503362719
44 2 69.85692650664794 98.99575345784119
44 3 101.53313477649526 91.51903460532336
44 4 145.1179341802831 95.40341580020028
44 5 24.486901146346636 98.66183008185024
45 1 18.399925837068114 97.71557580161007
45 2 69.89043972145616 98.60633244637327
45 3 101.72057151653955 90.95672438519051
45 4 145.29814166331803 94.86279335109546
45 5 24.256814862055787 98.1249620851716
46 1 18.20352013083446 97.25437339091692
46 2 70.01422836346539 98.23496652034557
46 3 101.90800825658384 90.39441416505765
46 4 145.47834914635297 94.32217090199063
46 5 24.026728577764935 97.58809408849295
46 6 55.118352664961535 116.69281917531674
47 1 18.009770641701337 96.80229124960633
47 2 70.0824759663812 97.85249238649916
47 3 102.09544499662813 89.8321039449248
47 4 145.66510415070587 93.78219006738762
47 5 23.796642293474083 97.05122609181431
47 6 54.94312759518268 116.23069527400776
48 1 17.81602115256821 96.35020910829572
48 2 70.0824759663812 97.4563687320696
48 3 102.28288173667242 89.26979372479195
48 4 145.87291732668086 93.24427279663394
48 5 23.510174506958364 96.52323593056211
48 6 54.738584801926535 115.78212180000206
49 1 17.622271663435093 95.89812696698512
49 2 70.16004482975985 97.07575885031578
49 3 102.49779374734365 88.71493366603872
49 4 146.02209608875472 92.68830100512115
49 5 23.182476899583083 96.00794299573406
49 6 54.50013565345076 115.34921958375546
50 1 17.40897212355888 95.44521476317895
50 2 70.28383347176909 96.70439292428807
50 3 102.73946125070503 88.16732859454437
50 4 146.1669357518626 92.13264322339441
50 5 22.83590889888516 95.51530263819886
50 6 54.210186817138585 114.94934576050683
51 1 17.189853939492362 94.9920555094607
51 2 70.40762211377832 96.33302699826037
51 3 102.92689799074931 87.60501837441154
51 4 146.34714323489754 91.59202077428958
51 5 22.48449710710489 95.0261113640958
51 6 53.90112790105881 114.56444032056254
52 1 16.996104450359244 94.5399733681501
52 2 70.53141075578756 95.96166107223264
52 3 103.11433473079357 87.04270815427871
52 4 146.38164934179466 91.02225804995717
52 5 22.079061574042978 94.57847456005108
52 6 53.56859463188738 114.19881216227299
53 1 16.80235496122612 94.08789122683949
53 2 70.53357488584771 95.56597024381513
53 3 103.31266039428503 86.48063877569693
53 4 146.44153231100734 90.45757069808789
53 5 21.644174015603898 94.15871387590126
53 6 53.15762559471472 113.86722369449767
54 1 16.608605472092997 93.63580908552889
54 2 70.55343858007278 95.17381932823058
54 3 103.51220412943198 85.91556915597418
54 4 146.62173979404224 89.91694824898309
54 5 21.414087731313046 93.6218458792226
54 6 52.778466303958666 113.51604605594537
55 1 16.415019189308584 93.17812625242678
55 2 70.67722722208201 94.80245340220287
55 3 103.65661183402335 85.33341493448013
55 4 146.6476752317548 89.34547139081377
55 5 21.15137422929272 93.07614092894381
55 6 52.49584357264299 113.11059973769386
56 1 16.222062297643358 92.69884483751156
56 2 70.78831376398587 94.42592569530935
56 3 103.76288484620542 84.74623161875488
56 4 146.6909319057401 88.77312091623766
56 5 20.89311871258317 92.5316434064533
56 6 52.142461275514464 112.7224107352484
57 1 16.155026646186627 92.18919599457804
57 2 70.87456794129614 94.03930680480455
57 3 103.90770143479384 84.17147457599587
57 4 146.80480717264876 88.20781238997046
57 5 20.66303242829232 91.99477540977463
57 6 51.75410918773097 112.3610220128044
58 1 16.026742078606173 91.6953867319108
58 2 70.91628402336963 93.64778004671484
58 3 104.09513817483813 83.60916435586303
58 4 146.97862289236966 87.66481119383157
58 5 20.432946144001466 91.45790741309598
58 6 51.31893344542982 112.06706238042628
59 1 15.824567800226907 91.21995888647551
59 2 70.91628402336963 93.25165639228528
59 3 104.28257491488242 83.04685413573017
59 4 147.1588303754046 87.12418874472675
59 5 20.125962967202103 90.94365930109645
59 6 51.03373970936547 111.66901009257106
60 1 15.634749663393862 90.73942573293304
60 2 71.00223119045033 92.87272217127187
60 3 104.51171445318585 82.49372547098655
60 4 147.33903785843953 86.58356629562192
60 5 19.76685004553675 90.44957226972889
60 6 50.782925263326575 111.25341668588618
61 1 15.441682245745286 90.28240747227505
61 2 71.12601983245958 92.50135624524415
61 3 104.72031709809607 81.93607527214728
61 4 147.34783195778292 86.00866116977878
61 5 19.396875805564395 89.97425872822497
61 6 50.40353229171185 110.95718483865075
62 1 15.247932756612165 89.83032533096444
62 2 71.24980847446881 92.12999031921645
62 3 104.90775383814035 81.37376505201442
62 4 147.43342693454932 85.44911621942025
62 5 19.08686460468126 89.44752277371848
62 6 50.01952620919695 110.66701486813668
63 1 15.068981135933186 89.37038449520396
63 2 71.36874305383324 91.75742812716652
63 3 105.09519057818461 80.81145483188156
63 4 147.61363441758425 84.90849377031543
63 5 18.71989001353848 88.96343349790247
63 6 49.6310384832279 110.38298194479339
64 1 14.983402979735942 88.86085587392138
64 2 71.39583696897222 91.36223213862277
64 3 105.28262731822889 80.24914461174872
64 4 147.79173003279018 84.3600290832692
64 5 18.305264256044047 88.52149596574164
64 6 49.2260154425168 110.12288836409542
65 1 14.737372609088887 88.41523761887596
65 2 71.432021249193 90.96812418703938
65 3 105.47006405827315 79.68683439161586
65 4 147.8767622860539 83.7968245030568
65 5 18.075177971753195 87.98462796906298
65 6 48.80265558382584 109.84563899212398
66 1 14.491410664216966 87.97601255045903
66 2 71.49895951074639 90.5776972172501
66 3 105.65750079831743 79.124524171483
66 4 147.88009086695973 83.22036876242045
66 5 17.802920557134254 87.44394763642458
66 6 48.3681619359054 109.55299243910694
67 1 14.297661175083848 87.52393040914843
67 2 71.57770110581814 90.18975270220017
67 3 105.8449375383617 78.56221395135016
67 4 147.95195117732936 82.648199729636
67 5 17.49142618108386 86.92164739369917
67 6 48.03723620277393 109.18590868246352
68 1 14.103911685950724 87.07184826783782
68 2 71.67370488945056 89.80543873793802
68 3 106.03237427840597 77.9999037312173
68 4 148.08558022830582 82.094015409294
68 5 17.137132055116922 86.4345338819943
68 6 47.68685115010203 108.84823348236512
69 1 13.905547822255732 86.60130881816461
69 2 71.78593617050365 89.42868695931678
69 3 106.15720817248706 77.41808325843333
69 4 148.26578771134078 81.55339296018919
69 5 16.916292009578726 85.86263239744031
69 6 47.316370660763866 108.54092819238964
70 1 13.773976574260631 86.10873908249603
70 2 71.90972481251288 89.05732103328907
70 3 106.27583469099874 76.83432824954647
70 4 148.4459951943757 81.01277051108436
70 5 16.690663156544105 85.311524550573
70 6 46.863916223775824 108.26039991478225
71 1 13.728834416077467 85.5975111784346
71 2 71.97765709379934 88.66955145577722
71 3 106.46327143104301 76.27201802941364
71 4 148.61964365601386 80.4656373322342
71 5 16.422409382617914 84.79010962993605
71 6 46.41955878727969 107.97054916126214
72 1 13.535084926944343 85.14542903712399
72 2 72.02814227933948 88.27665809156804
72 3 106.65070817108727 75.70970780928081
72 4 148.76524539242334 79.91086712476879
72 5 16.02877670609886 84.31945753741037
72 6 45.99167566930552 107.66607218428695
73 1 13.341335437811223 84.69334689581339
73 2 72.03117466473277 87.88072846405501
73 3 106.83814491113155 75.14739758914797
73 4 148.7652453924233 79.33420317905698
73 5 15.775463273681066 83.79199364065204
73 6 45.62350226468783 107.34857948377689
74 1 13.220819949321356 84.21685342095503
74 2 72.04444420138296 87.486529886763
74 3 107.02558165117581 74.58508736901514
74 4 148.88512304592803 78.78151476404612
74 5 15.545376989390215 83.25512564397339
74 6 45.28568350686916 106.98542768968903
75 1 13.214400880027846 83.70232780636455
75 2 72.15701027795117 87.10673674832489
75 3 107.21301839122009 74.02277714888231
75 4 149.04647555319227 78.23716133450615
75 5 15.315290705099365 82.71825764729475
75 6 44.99014876497754 106.53952374147516
76 1 13.020651390894727 83.25024566505395
76 2 72.27289631768267 86.72943662584812
76 3 107.40045513126437 73.46046692874948
76 4 149.12692135423023 77.67679826689115
76 5 15.08520442080851 82.1813896506161
76 6 44.58373185067432 106.21340444733701
77 1 12.826901901761605 82.79816352374334
77 2 72.3966849596919 86.35807069982042
77 3 107.58789187130863 72.89815670861665
77 4 149.2353839718032 77.12147166415663
77 5 14.869033045693008 81.61580078140601
77 6 44.15880025368273 105.90547100330625
78 1 12.646139371037798 82.33217590018958
78 2 72.46182547578675 85.97497514860983
78 3 107.7753286113529 72.33584648848382
78 4 149.326807562953 76.56264688077924
78 5 14.62573918907357 81.05455776711923
78 6 43.75347368327597 105.57155400242499
79 1 12.490205720187953 81.83960333370128
79 2 72.46182547578675 85.57885149418027
79 3 107.95669036289745 71.77163848754961
79 4 149.32680756295298 75.98598293506741
79 5 14.324255552932833 80.52017242547734
79 6 43.50287350677717 105.14913178283214
80 1 12.323435224641573 81.36058288004698
80 2 72.54250142598634 85.19886302979063
80 3 108.04509698856721 71.17839200312144
80 4 149.46382655482685 75.43672278773037
80 5 14.092812644292625 79.98335160184065
80 6 43.29480453315026 104.7016989875124
81 1 12.139022607057594 80.89917929664702
81 2 72.66629006799559 84.82749710376292
81 3 108.20682062923636 70.60804920377625
81 4 149.7207283431762 74.95712333445566
81 5 13.862726360001773 79.44648360516202
81 6 43.037578616919184 104.27968340336992
82 1 11.945273117924474 80.44709715533642
82 2 72.79007871000482 84.45613117773522
82 3 108.39425736928065 70.04573898364339
82 4 150.1708719556065 74.63127969103864
82 5 13.569484088511109 78.95279524327752
82 6 42.69674469750997 103.88988699999946
83 1 11.75152362879135 79.99501501402581
83 2 72.91399912449775 84.08477454192064
83 3 108.58169410932494 69.48342876351055
83 4 150.40293411590042 74.13191620817877
83 5 13.065053756216846 78.6034957785143
83 6 42.31967494588254 103.51097965599192
84 1 11.74455208825265 79.48067355651706
84 2 73.05508647784718 83.71462820825856
84 3 108.76913084936923 68.9211185433777
84 4 150.6023273301607 73.5963971677439
84 5 12.695523798846907 78.12359912257664
84 6 41.9818370912488 103.09620658710469
85 1 11.603941887416829 79.00310120966297
85 2 73.18052405943295 83.3404196901276
85 3 108.87349465051294 68.33389292643444
85 4 150.84037887861538 73.07116125259505
85 5 12.371022299440817 77.60576316415803
85 6 41.703467487780905 102.67038345345512
86 1 11.397017852887432 78.53865887777955
86 2 73.23727540389788 82.94838240299785
86 3 109.00283716950912 67.75415897495225
86 4 150.8747868008089 72.50193070391703
86 5 12.064472457886039 77.07468732511045
86 6 41.45653741089835 102.24165331200315
87 1 11.243458780282133 78.0453408789747
87 2 73.27339697724534 82.55485967401837
87 3 109.19027390955338 67.19184875481942
87 4 150.8747868008089 71.92526675820521
87 5 11.70569598662437 76.57695293822182
87 6 41.052413260893694 101.89114684119173
88 1 11.089870004885887 77.55203212705247
88 2 73.27339697724534 82.15873601958882
88 3 109.37771064959766 66.6295385346866
88 4 150.87478680080886 71.34860281249341
88 5 11.39842438667618 76.06937635543045
88 6 40.67134673947536 101.55664326080674
89 1 10.912801974843083 77.08282511790766
89 2 73.29778445549128 81.76400333674259
89 3 109.56514738964192 66.06722831455377
89 4 150.8747868008089 70.77193886678158
89 5 11.07199466571388 75.57336395986573
89 6 40.31154656387776 101.23689935098655
90 1 10.719052485709962 76.63074297659706
90 2 73.34282479004841 81.37044861645377
90 3 109.7525841296862 65.50491809442094
90 4 150.8747868008089 70.19527492106977
90 5 10.675361080069374 75.1052380420176
90 6 39.902860245186304 100.90824125269
91 1 10.525302996576839 76.17866083528644
91 2 73.44455733862118 80.98933114636648
91 3 109.94002086973046 64.94260787428811
91 4 150.87478680080886 69.61861097535797
91 5 10.30289075677658 74.73068899475341
91 6 39.45260080271622 100.64216531967347
92 1 10.33155350744372 75.72657869397585
92 2 73.56840190630618 80.6130646548295
92 3 110.12745760977472 64.38029765415529
92 4 150.8747868008089 69.04194702964615
92 5 9.821072556638903 74.42418818265205
92 6 38.952026509375116 100.45349499465199
93 1 10.244376425723065 75.23897241686109
93 2 73.69646675975925 80.23821658506408
93 3 110.34217365907875 63.82148714504193
93 4 150.8747868008089 68.46528308393434
93 5 9.392589143767626 74.08160079332653
93 6 38.53744645885932 100.20143269721143
94 1 10.16079921604479 74.76887192988428
94 2 73.8153347576923 79.86191650221478
94 3 110.53204327763198 63.253295133876705
94 4 150.87478680080886 67.88861913822252
94 5 9.392589143767628 73.46803736855092
94 6 38.18795271510272 99.88126478816348
95 1 9.7535037012895 74.47913022511517
95 2 73.8153347576923 79.46579284778522
95 3 110.70068009436022 62.67934089778449
95 4 150.8747868008089 67.31195519251071
95 5 9.380373103671056 72.85461675831435
95 6 37.932971961245045 99.45788890268793
96 1 9.40008703668941 74.17413851460773
96 2 73.84668384244034 79.07593901030528
96 3 110.88811683440449 62.11703067765166
96 4 150.8747868008089 66.7352912467989
96 5 9.372860383740054 72.24114116278827
96 6 37.74211091276514 99.00307675678732
97 1 9.23309256332455 73.7588305639008
97 2 73.97047248444957 78.70457308427757
97 3 110.961147555181 61.523970631231684
97 4 150.87478680080886 66.15862730108708
97 5 9.372860383740052 71.62757773801268
97 6 37.48169482952953 98.59376749511459
98 1 9.237871422432834 73.24229486930226
98 2 74.04088421742556 78.32253177644321
98 3 111.09287985005717 60.9466882791839
98 4 150.8747868008089 65.58196335537527
98 5 9.372860383740054 71.01401431323707
98 6 37.03245662155699 98.30332619778365
99 1 9.265876283540212 72.72638909837254
99 2 74.04088421742556 77.92640812201365
99 3 111.28031659010146 60.384378059051066
99 4 150.8747868008089 65.00529940966345
99 5 9.486613438619552 70.41818094718914
99 6 36.65097747399716 97.9328040527244
100 1 9.270754961495488 72.20985611100936
100 2 74.11628895074402 77.5453654142478
100 3 111.46775333014575 59.82206783891822
100 4 150.8770820265081 64.42868446432243
100 5 9.655645328185605 69.83392597399033
100 6 36.27243674671237 97.55802449826686
101 1 9.270754961495488 71.69319080665437
101 2 74.24007759275327 77.17399948822009
101 3 111.65519007019005 59.259757618785386
101 4 150.90169300432046 63.85254593405819
101 5 9.847383898427982 69.25871026326321
101 6 35.83447348893025 97.25084490986534
102 1 9.28515541309672 71.18112886972892
102 2 74.30742550776924 76.79161167571124
102 3 111.84262681023434 58.69744739865255
102 4 150.91111801838684 63.276083201318166
102 5 10.039122468670357 68.68349455253609
102 6 35.46072847126829 96.91152295386807
102 7 103.0288788427709 116.62168035191768
103 1 9.390973075181916 70.6982901141934
103 2 74.35950587155665 76.40624237757223
103 3 111.97693459291247 58.12451138704648
103 4 150.91111801838687 62.69941925560636
103 5 10.230861038912733 68.10827884180897
103 6 35.13066952424612 96.54636419605608
103 7 103.46217668846498 116.3618627821434
104 1 9.540815260427104 70.21423683843624
104 2 74.4807872392644 76.03438682474132
104 3 111.97693459291249 57.524713818904786
104 4 150.91111801838684 62.12275530989456
104 5 10.422599609155109 67.53306313108185
104 6 34.882664309087026 96.11886479430919
104 7 103.82859787121356 116.03912679542971
105 1 9.702273168038039 69.72986311560345
105 2 74.58687631710876 75.65948098588063
105 3 112.04096673642407 56.92847848577301
105 4 150.91111801838684 61.54609136418275
105 5 10.614338179397485 66.95784742035472
105 6 34.655584323733805 95.68028202095996
105 7 104.06152937383204 115.59080201612966
106 1 9.863731075648973 69.24548939277066
106 2 74.58687631710876 75.26335733145109
106 3 112.13320747241437 56.336134484785646
106 4 150.91111801838687 60.96942741847095
106 5 10.806076749639862 66.3826317096276
106 6 34.42955646548751 95.23858203661159
106 7 104.35855130936793 115.18576987492781
107 1 10.025188983259905 68.76111566993788
107 2 74.68789047147663 74.93443811504902
107 3 112.26572084842506 55.75484055475209
107 4 150.91111801838684 60.39276347275915
107 5 10.997815319882237 65.80741599890048
107 6 34.07698108937523 94.83626161846587
107 7 104.68751713811207 114.80241833617801
108 1 10.231918435271034 68.28998062887982
108 2 75.00264574436906 74.74772027471846
108 3 112.45315758846935 55.192530334619256
108 4 150.91111801838684 59.81609952704734
108 5 11.189553890124614 65.23220028817336
108 6 33.69432520825892 94.51401550172599
108 7 105.03546331200363 114.50985560943833
109 1 10.417401765237459 67.80991827197042
109 2 75.272790946179 74.49162314018432
109 3 112.64059432851364 54.63022011448641
109 4 150.91111801838687 59.239435581335535
109 5 11.38129246036699 64.65698457744624
109 6 33.28963873796852 94.25522621075532
109 7 105.39874226456863 114.23130834067973
110 1 10.55082669145802 67.3107908477429
110 2 75.49812510181438 74.16583414727216
110 3 112.70085912095654 54.0424755048333
110 4 150.91111801838684 58.662771635623734
110 5 11.573031030609366 64.0817688667191
110 6 33.107017875260176 93.79597470477663
110 7 105.79244594019305 113.98057184495235
110 8 93.17965568224761 114.29506121527317
111 1 10.671391878120202 66.80838954152509
111 2 75.57094785093334 73.79244101674213
111 3 112.72595527001505 53.44415166195027
111 4 150.91111801838687 58.08610768991193
111 5 11.764769600851741 63.50655315599199
111 6 32.84493696638001 93.38902352510073
111 7 106.16822591599562 113.70455494592639
111 8 93.33142013754626 113.83976784937721
112 1 10.821486607841528 66.31900635411839
112 2 75.57094785093334 73.39631736231257
112 3 112.799822295016 52.849230581574375
112 4 150.91111801838687 57.50944374420012
112 5 11.956508171094118 62.93133744526486
112 6 32.49534011917831 93.03967503195001
112 7 106.53503459096802 113.41580667396514
112 8 93.48318459284492 113.38447448348126
113 1 10.982944515452463 65.83463263128557
113 2 75.57094785093334 73.00019370788301
113 3 112.97046242950927 52.274218349314225
113 4 150.91111801838684 56.932779798488326
113 5 12.148246741336493 62.35612173453773
113 6 32.10893015127669 92.67331328156541
113 7 106.86485285028412 113.04538424364456
113 8 93.63494904814357 112.9291811175853
114 1 11.13916829682824 65.34921208320574
114 2 75.5726634093352 72.60418410112675
114 3 113.15312048206546 51.708294366493334
114 4 150.91111801838687 56.35611585277652
114 5 12.353180311323776 61.780986417253516
114 6 31.732487091869334 92.31671777349945
114 7 107.19252045041529 112.69210525229741
114 8 93.78671350344223 112.47388775168935
115 1 11.139168296828242 64.83254677885074
115 2 75.62509905368591 72.21154628735921
115 3 113.34055722210972 51.1459841463605
115 4 150.91111801838687 55.77945190706471
115 5 12.562168890248719 61.20587580600461
115 6 31.37429249657195 91.97619030450497
115 7 107.51594561722675 112.37264375152445
115 8 93.93847795874089 112.01859438579338
116 1 11.13916829682824 64.31588147449577
116 2 75.66648837114668 71.81817413083846
116 3 113.51421576436162 50.58091828666919
116 4 150.91111801838684 55.20278796135291
116 5 12.753907460491096 60.630660095277484
116 6 31.170714774856993 91.53178470422178
116 7 107.75253595623637 111.95460457425355
116 8 94.09024241403955 111.56330101989742
117 1 11.209082709229355 63.81360332449138
117 2 75.66648837114668 71.4220504764089
117 3 113.51421576436161 49.9811207185275
117 4 150.91111801838687 54.6261240156411
117 5 12.945646030733473 60.055444384550356
117 6 30.88690756097166 91.15593108526852
117 7 107.94679484962356 111.48827679622758
117 8 94.20472979657545 111.09302286270807
117 9 86.5297020169275 118.09480339393099
117 10 167.27699200820618 118.66444562284181
118 1 11.41308517593876 63.33891813375892
118 2 75.65596969384315 71.02628661575719
118 3 113.65526460422761 49.409532918359
118 4 150.91111801838687 54.049460069929296
118 5 13.137384600975848 59.48022867382323
118 6 30.392746997916568 90.95104952773164
118 7 108.24299524249257 111.07898775421594
118 8 94.32059880143339 110.6233000957521
118 9 86.38809777276182 117.64476630246801
118 10 167.27699200820618 118.15580685438631
119 1 11.565721320941835 62.84532029890523
119 2 75.62890236104141 70.63108880567516
119 3 113.77098830312835 48.831208633931666
119 4 150.91111801838684 53.4727961242175
119 5 13.329123171218225 58.9050129630961
119 6 29.974248740705818 90.69494361932718
119 7 108.56614955902151 110.69396281469015
119 8 94.47236325673204 110.16800672985615
119 9 86.29544700676982 117.1841680840869
119 10 167.27699200820618 117.64716808593082
120 1 11.718676512330132 62.35181483904711
120 2 75.46281276170282 70.30258600852522
120 3 113.81060605444505 48.23588931598784
120 4 150.91111801838687 52.896132178505695
120 5 13.5208617414606 58.32979725236897
120 6 29.563826078909266 90.42250683930382
120 7 108.94216154705644 110.35652070483934
